,GeneID,logFC_1,adj.P.Val_1,logFC_2,adj.P.Val_2,logFC_3,adj.P.Val_3,logFC_4,adj.P.Val_4,logFC_5,adj.P.Val_5,logFC_6,adj.P.Val_6
314,AKAP10,0.011914971340801724,0.7813053349249279,0.04002240093309602,0.16148466964917202,-0.009864395618095156,0.8531674921563052,0.0030814739557765217,0.9626469924019139,-0.010243343404059566,0.9997746453217699,-0.010845997187852258,0.999816362823631
315,AKAP11,-0.005251857790270757,0.8982846673937099,-0.045843159047389906,0.08061375296851925,0.0004527203964147103,0.9949167803084116,0.003079688832545377,0.9615047670983656,0.009929643117557896,0.9997746453217699,0.014287709258758718,0.999816362823631
316,AKAP12,-0.008309575960556448,0.6441634408358582,-0.009775733695829635,0.4810211844497433,-0.001965887521307136,0.9305806985340271,0.002895745143080124,0.8990890456069242,0.0010642826091837206,0.9997746453217699,0.00724783579824341,0.999816362823631
317,AKAP13,-0.05032495259046216,0.7488585382490006,-0.12223831613287384,0.2558625594976192,0.09995702885632979,0.39328664187350626,-0.0844946572153204,0.6541078971978121,0.06975762550206477,0.9997746453217699,0.007200230982444378,0.999816362823631
318,AKAP5,-0.03810032786919104,0.4740267998240619,-0.056017469021021254,0.11546764941489875,0.017596451307365396,0.7984009155301668,0.0016421553886979898,0.9857804670559168,0.02866508313704367,0.9997746453217699,-0.0008492748079738308,0.999816362823631
319,AKAP6,-0.001672510769646344,0.7620484813799328,-0.0017259958754320822,0.7092679589083946,0.0019967390726708507,0.773026047232766,0.0017005551774621629,0.8361691127610795,-0.0013292973023933444,0.9997746453217699,-0.0005446612348820818,0.999816362823631
320,AKAP7,0.007753472410081924,0.8835296659255919,0.019609394168101854,0.6702768660206154,-0.014708651049168159,0.8326315400902601,0.007446322873140204,0.9210317087269243,0.0005682587909768416,0.9997746453217699,-0.008883046408509676,0.999816362823631
321,AKAP8,0.02634020065162962,0.5978218893349525,-0.012600517922215296,0.7627518389036142,-0.011721571325744883,0.8505537940641524,-0.01436989880667984,0.8477529498031033,0.021256544648744866,0.9997746453217699,-0.001601153157595625,0.999816362823631
322,AKAP8L,-0.02531295447088914,0.5586613282934102,-0.017195240954175253,0.6435895707429069,0.019278961889163032,0.6828638012793081,0.02833876815120462,0.5379473871133468,-0.022053575082851953,0.9997746453217699,-0.0031266977839058685,0.999816362823631
323,AKAP9,0.020231488628515537,0.8692271628934255,-0.045363401884787935,0.6738922739166746,0.09816180354269871,0.23626336897072245,-0.013946712046838394,0.9390669422791615,-0.011073830340657675,0.9997746453217699,-0.05392590587427942,0.999816362823631
324,AKIP1,-0.0017613324432683604,0.924355058606008,-0.007165837819165601,0.6640581936353755,-0.011825982632652205,0.4479124851801484,0.007508495823673479,0.7934498686487237,0.007898157517086172,0.9997746453217699,1.0805490063568735e-05,0.999816362823631
325,AKIRIN1,0.0830563544240718,0.333027271767788,-0.0687325720699109,0.32766024004591104,-0.003188462772760692,0.9825861488683871,0.013387308537947645,0.9202502273562891,0.001202036750936275,0.9997746453217699,-0.011334095326825194,0.999816362823631
326,AKIRIN2,-0.02108131767721931,0.7017330724408555,-0.023187340494551345,0.6026250345650429,0.01668242357169754,0.7968122736683846,0.016596676784423392,0.8327288979470031,0.0023813573364334095,0.9997746453217699,-0.013668257072234638,0.999816362823631
327,AKNA,0.06447835212391223,0.6500120583695287,0.034128637273732054,0.7660574831372513,0.008028337001769803,0.9626876837456493,-0.10005241208267962,0.42777383275303144,0.03774497432904278,0.9997746453217699,0.0067140500544950465,0.999816362823631
328,AKR1A1,0.016229639900769033,0.7935499150760859,0.042538195388688235,0.3664309928675297,-0.020712505023134153,0.7916780306140249,0.00993516609718835,0.9078879695891139,-0.014261902186678846,0.9997746453217699,-0.006333155639791602,0.999816362823631
329,AKR1B1,-0.056667205935553445,0.3260256026118673,0.014807266013026885,0.785250811104214,0.02572890207472693,0.7421128099715197,-0.013732178297166053,0.8776751078117109,-0.00046702215352936727,0.9997746453217699,0.0073512013658181,0.999816362823631
330,AKR1C1,-0.0027305079296964176,0.7784116246616409,-0.0028701950095788276,0.7280759633184983,-0.003150494277312349,0.7942627535118512,0.00434825771724954,0.750159711297696,0.00028429669948293063,0.9997746453217699,0.0011371191523399274,0.999816362823631
331,AKR1C3,-0.061931329444285865,0.5785952926310748,0.446691322058667,3.922962263277606e-21,-0.16840936590051753,0.0004616601710263031,-0.12813330410709584,0.04390939408650036,-0.02273410770712797,0.9997746453217699,0.09954907946647817,0.3788825602935218
332,AKR1E2,-7.701769776348622e-05,0.9139535178515155,-6.444208120065491e-05,0.9193959208259589,4.220806052036312e-05,0.9633565187726278,0.0002789470206969225,0.794584063865684,-8.533207037732437e-05,0.9997746453217699,-0.00017107772262231163,0.999816362823631
333,AKR7A2,-0.048977924282910756,0.2187060741226601,0.027377894305837223,0.4716408266703128,0.00871585020634142,0.8822213093787274,0.006960694487166137,0.9163865837885995,-0.0016514921264794563,0.9997746453217699,-0.0072808934477805246,0.999816362823631
334,AKR7A3,-9.722516903847224e-05,0.9608868699168577,0.0003626005884505248,0.8290314910418561,0.00010406027496053607,0.9676798152456477,-0.0005977183516815024,0.8452893662298294,-0.00012273915097460065,0.9997746453217699,0.0005041490106691998,0.999816362823631
335,AKT1,-0.07331754945313455,0.16832491493638183,0.04485910008406403,0.361978037493504,0.02633015051602347,0.7380349044193456,-0.016540483418474333,0.8602958122706454,0.004356446200913855,0.9997746453217699,-0.005271003530655058,0.999816362823631
336,AKT1S1,0.00634475150747511,0.7991380248037904,0.005999071804961717,0.7772611404063907,0.0033558133945702714,0.9177557132831463,-0.013562737529792677,0.6683861526413649,-0.005666365935628123,0.9997746453217699,0.010946001391764305,0.999816362823631
337,AKT2,0.04372245629153325,0.48199798270967437,-0.0020391958689410655,0.9755164051869695,0.022990249734582135,0.7766238799106497,-0.021102241040407525,0.8251342517986932,-0.012871559388813882,0.9997746453217699,-0.005408658918715836,0.999816362823631
338,AKT3,0.029445547716047682,0.6994477052850993,0.011639308097504443,0.8500951604523652,-0.018774599148416195,0.8402951097819571,-0.007346632182856722,0.9447680359914238,-0.016353652766998163,0.9997746453217699,0.024214192147493416,0.999816362823631
339,AKTIP,-0.01747923844187804,0.5300405290515424,0.007490946328962418,0.754773813636719,0.01608515583008533,0.503445016395732,0.018518698131518414,0.5379473871133468,-0.014863477070280235,0.9997746453217699,-0.015446461825982988,0.999816362823631
340,ALAD,-0.019285238186701466,0.4632456256792619,0.02055780962924974,0.30044401882890154,0.008153962328451062,0.8164711313984517,-0.010072184461228439,0.8030862170632073,0.003254009862775513,0.9997746453217699,-0.003940366752093402,0.999816362823631
341,ALAS1,0.01226720865774238,0.670666842555198,-0.0005238986583605207,0.9861905178661031,-0.0091457446547621,0.7897882227240614,0.006913103452403681,0.8602958122706454,0.0058318155450440695,0.9997746453217699,-0.010140225128633518,0.999816362823631
342,ALCAM,0.07449317497513239,0.045652185402914394,-0.027434233331786857,0.5152172496847596,-0.005277499188821744,0.9381853218933232,-0.006669965760360781,0.9263221309984631,-0.007965063437787304,0.9997746453217699,0.0023354386105716926,0.999816362823631
343,ALDH16A1,0.0014202132033282674,0.9578207730924757,0.012660339820278041,0.584314575720279,0.0025552900429917647,0.9433477501002275,-0.007837991585873953,0.8477529498031033,-0.0013939193806168232,0.9997746453217699,-0.0006615129666963857,0.999816362823631
344,ALDH18A1,0.0033299024121572623,0.8669787764368729,0.006306664041653627,0.7133755504490565,-0.0008265242816205016,0.9777025179139635,0.0008813048261455386,0.9776439145360417,0.005631138543059081,0.9997746453217699,-0.01158194319316272,0.9989966812589364
345,ALDH1A1,-0.001964969606791052,0.8105469883930544,-0.0015962022179888615,0.8203390383709428,-0.001961259331655461,0.8513038168886499,-0.003613945827361967,0.7592331284307994,0.009677942394644274,0.04735539602801129,-0.0030987056691826153,0.999816362823631
346,ALDH1B1,-0.0061167521373267555,0.5578488213856738,0.007448330834113143,0.3322523715673814,0.0010997149648040716,0.9355359867395691,-0.004283883306445635,0.7745392308248131,0.002761927255524584,0.9997746453217699,-0.001065960248109529,0.999816362823631
347,ALDH1L2,-0.002458932010139036,0.770581660843343,0.009369215232024605,0.07110704344932856,-0.002003158043523272,0.8500323930035462,-0.00010142921984236664,0.9927502305392181,-0.0013031464199015548,0.9997746453217699,-0.0007326287076955171,0.999816362823631
348,ALDH2,-0.023296472507959333,0.47894877966926347,-0.009726833413901011,0.7375241714848229,0.009839756057794906,0.8209664733920854,0.004789072367013942,0.9202502273562891,0.00665386762517059,0.9997746453217699,-0.005784118199367418,0.999816362823631
349,ALDH3A2,-0.007822391104413167,0.8062470969173482,-0.03381487788967397,0.10006722993394095,0.0029607997271930767,0.9456762481439188,0.005503075606228078,0.8981653584427087,0.009443010310586222,0.9997746453217699,0.003967497695522147,0.999816362823631
350,ALDH3B1,0.012904658215189414,0.31994979812836827,-0.0055971690654415575,0.6547293598615318,0.000360491874656965,0.9861012954303328,-0.0010628915392582872,0.9618040924153936,-0.0016517628377013677,0.9997746453217699,-0.0001738828409867622,0.999816362823631
351,ALDH4A1,-0.0010890821634989844,0.7804980478259106,-0.0013776610599657872,0.6792325898280311,-0.0017842882863766023,0.6693472501468348,0.0022473243091217852,0.6326168104975062,-0.0012736561104420264,0.9997746453217699,0.0021092770274422517,0.999816362823631
352,ALDH5A1,-0.013067112901380625,0.6389235990867028,0.0232756912779733,0.20493471396784177,3.1344129851416935e-05,0.9994582972375257,0.0003817524642723037,0.9924196513364044,-0.005675081305928222,0.9997746453217699,-0.0015340453995897948,0.999816362823631
353,ALDH6A1,-0.0151331922731128,0.42872291889036274,0.006002011798338109,0.7276628534906691,-0.008020748962983503,0.7442798685878149,0.010790625665732871,0.6767359929486597,0.001445192094897305,0.9997746453217699,-0.0015078318550845252,0.999816362823631
354,ALDH7A1,-0.018571054510254544,0.5462426983983221,0.016123744899603568,0.5307037219861158,0.0036335266283623567,0.9282886414252872,-0.009852364318803312,0.8327288979470031,0.003425793699228765,0.9997746453217699,0.0023838424081938994,0.999816362823631
355,ALDH9A1,-0.04296714778894184,0.23891862614307388,0.034457353258047115,0.2581922724567325,-0.010949791268567731,0.8417409814025774,-0.013555366062193826,0.833795756395317,0.006401053878492748,0.9997746453217699,0.01833408386313399,0.999816362823631
356,ALDOA,-0.01348018412273988,0.9427621300244483,0.18755684630180935,0.13963627023035327,-0.00452764977491954,0.9862876150981087,0.0016065637131481014,0.9950948179268438,-0.03679355559764785,0.9997746453217699,-0.05883814677988336,0.999816362823631
357,ALDOC,0.03537999401758617,0.3108223307804956,0.012289623783923818,0.7133571274275021,-0.008319598824137114,0.8626639676838935,-0.015219579498307031,0.794584063865684,0.004825979925583812,0.9997746453217699,-0.004504222104516523,0.999816362823631
358,ALG1,-0.019705398132139337,0.36367701314645423,0.0035818335447833707,0.8600672192365247,0.00859275302842338,0.7750918718686476,0.009769395328424555,0.7745392308248131,-0.010998952199763068,0.9997746453217699,0.0003633782795606569,0.999816362823631
359,ALG10,-0.006093677911845964,0.5804297662447823,0.018308254647931316,0.002108748137655018,-0.002161891146852337,0.8738099513942693,-0.0010559109158640645,0.9481051106806461,-0.00042170282875048353,0.9997746453217699,-0.0040245280279560935,0.999816362823631
360,ALG10B,-0.0008564897105945331,0.92423922160025,0.004962454950004918,0.5207047170703971,0.0009159665064862126,0.9410293250537385,0.0009418626921525674,0.9457068035893782,-0.0050450492994056646,0.9997746453217699,0.0012073000244702042,0.999816362823631
361,ALG11,1.3212991463193739e-05,0.9990770143432094,-0.0011461868838008426,0.8944373772851423,-0.00024381829387263416,0.9862876150981087,-0.001256248936883994,0.9278330911751952,0.002971563813421516,0.9997746453217699,-0.0010602671548623668,0.999816362823631
362,ALG12,-0.02843208510026303,0.4410279002911544,-0.0005009181218553066,0.9912321483272143,0.004086169633442119,0.9356839464848049,0.011192278429875253,0.8480079741049098,0.00024401605449871078,0.9997746453217699,-0.002697400855111748,0.999816362823631
363,ALG13,-0.016204508556251572,0.7738386052903605,-0.049888726764351916,0.18519868328520767,0.015117813998836965,0.833782820930311,0.026098373211006026,0.7393788602536601,0.004818421152535418,0.9997746453217699,-0.011721566838693284,0.999816362823631
364,ALG14,-0.006042425279739188,0.5679352079114158,0.011829203351880284,0.07068898853937293,0.00014483889445448097,0.9936225935003961,-0.002344285338603693,0.8764095642229005,0.00039909033570940076,0.9997746453217699,-0.002130895280269141,0.999816362823631
365,ALG2,0.005822732721346424,0.9155727648651802,0.05864355109494543,0.10074877155049725,-0.012890571115880156,0.8531674921563052,-0.009475223841655583,0.8985728192495566,-0.01169771409193357,0.9997746453217699,-0.0007945284169922767,0.999816362823631
366,ALG3,-0.028442624707236797,0.5680098249913866,0.05610454916357695,0.06855511320139127,-0.0018197262217518329,0.980768497390365,0.005222279739707444,0.9431776768009749,-0.011752663175887551,0.9997746453217699,-0.009955339729436942,0.999816362823631
367,ALG5,0.08999051159460938,0.1713673466785689,0.055449526074583186,0.36105281000959,-0.014381399930448763,0.8863688797094949,-0.054872347394941304,0.5142675582827443,-0.02115563454164089,0.9997746453217699,0.022085886503793645,0.999816362823631
368,ALG6,-0.0165678395126844,0.6325566832905689,-0.03110500977241019,0.16148466964917202,0.012955024039764007,0.7564639389597354,-0.0013170542774052635,0.9810397595687571,0.010688415928034378,0.9997746453217699,0.0023889174623149823,0.999816362823631
369,ALG8,-0.015636022269409168,0.5250901761054281,-0.0025659387478868152,0.9065910292158483,0.0004689265683912071,0.9900514273600333,0.024345911315459698,0.143942675977895,-0.006123182832364937,0.9997746453217699,-0.010804958819526695,0.999816362823631
370,ALKBH1,-0.009132949814758769,0.6792715498650369,-0.007961174789989332,0.658440054931783,0.006661691966205632,0.7984009155301668,-0.0058026443391421675,0.852751520536391,0.009144263780409957,0.9997746453217699,-0.0017382438405781839,0.999816362823631
371,ALKBH2,0.042078011023736796,0.2158388224129653,-0.010561998665006206,0.7596365970860718,0.003777487997145612,0.9452628538461255,-0.018728338104868205,0.7405923404027542,0.002080346726577642,0.9997746453217699,0.00033978164979067,0.999816362823631
372,ALKBH3,-0.0099693404818098,0.7489273000828777,0.010603461025598886,0.6805049998013489,0.0021356218235036167,0.9569304103961004,-0.004965603074260673,0.9035448572742465,-0.001257891222676187,0.9997746453217699,0.0030601453817698243,0.999816362823631
373,ALKBH4,-0.02337139862790447,0.4424279727641018,0.039833341955513926,0.038443856779558506,0.004749208486628506,0.9074993199012783,-0.0020951616697454066,0.9658383561209988,-0.008542670281484224,0.9997746453217699,-0.0052109225581292145,0.999816362823631
374,ALKBH5,-0.02501889331625539,0.5633586788036566,0.023221088458309412,0.511905202436387,0.01019666166876472,0.8512565921935005,0.0008257008775419891,0.9909204263089937,-0.003785154212138042,0.9997746453217699,-0.0086343888262949,0.999816362823631
375,ALKBH6,-0.03141424532286094,0.33585731183430784,0.022028991253325688,0.43774992741407703,-0.004568464759345504,0.9226658636744794,0.006035863618594067,0.9008315553312397,-0.007920225856638336,0.9997746453217699,0.008820249893085219,0.999816362823631
376,ALKBH7,0.09113814287519298,0.10002804067168941,-0.026467655373824853,0.6683850482428083,0.020839076768977532,0.8204144276745593,0.0013408623083766974,0.9909769970832539,-0.04245894165548883,0.9997746453217699,-0.002281374321422891,0.999816362823631
377,ALKBH8,-0.0012618321714091309,0.9732538183718056,0.02053124956570737,0.4911137745071475,0.0028728980875489876,0.9518383913443257,-0.007135180600682429,0.8873046980709244,-0.004874207916697248,0.9997746453217699,-0.0011749563288029896,0.999816362823631
378,ALMS1,-0.003994601578976988,0.800119596804647,0.006126771166352011,0.6535321702932441,-0.0054393713899022695,0.7886249711177123,0.010304367148857867,0.5443991122273717,-0.0016782011818122363,0.9997746453217699,-0.00537187540831116,0.999816362823631
379,ALOX15B,-0.003694879754343263,0.7371578787755212,-0.00401660547005152,0.6575095743155935,-0.0033533965951964544,0.7984356269627987,0.007722315940762411,0.4377627697146911,-0.0019818728753679816,0.9997746453217699,0.0013783774896613298,0.999816362823631
380,ALOX5,0.026325351122124568,0.11624968115240256,-0.0098988039382224,0.5901805767026072,-0.00644740215013743,0.8132975345523843,-0.0014956044788910564,0.9639896592366398,0.00040721954628296884,0.9997746453217699,0.0010197814050116796,0.999816362823631
381,ALOX5AP,-0.22356921162030538,0.03722107135380863,0.24414954116700005,0.0027301506333725204,0.11915372283261166,0.21757485874063892,-0.1064494584716229,0.45512192939421753,-0.042716962211630904,0.9997746453217699,0.004719049544470333,0.999816362823631
382,ALPK1,0.009492767067733375,0.04927603074370866,-0.0031740973041270385,0.5703942106505749,0.0004269305784243187,0.9601757553649323,-3.310835786539358e-05,0.9974473917262179,-0.001972262598824438,0.9997746453217699,-0.0007929787639127796,0.999816362823631
383,ALPL,-0.006981042466498938,0.7046071509482256,-0.007654537712936947,0.6075486303298415,0.007903983252736287,0.6704705758482463,0.0008280860118749008,0.9739344268552235,0.0005896623522553251,0.9997746453217699,-0.0017220078506235007,0.999816362823631
384,ALS2,-0.0004971697230023511,0.9777658384892323,0.02250647548910422,0.029646206146673397,-0.0024419118106104327,0.9137099336672737,-0.0056744063408945885,0.8290518266138205,-0.003083051262713722,0.9997746453217699,-0.0009200190192870036,0.999816362823631
385,ALS2CL,-0.0012281577425570177,0.791881264297917,-0.0012857226620403431,0.7465706987778349,-0.0014524413136984791,0.8054321774240585,0.0018139756943851212,0.794584063865684,0.0016822265267326967,0.9997746453217699,-0.001031519180653162,0.999816362823631
386,ALYREF,-0.042486040387579915,0.23178839372859053,-0.013936985899653531,0.6995443566242231,0.004706027336304437,0.9318501532297437,0.010885282066146994,0.8602958122706454,0.01045905569446453,0.9997746453217699,2.511073654369589e-05,0.999816362823631
387,AMACR,0.017676999451385192,0.4860831906447871,0.016254559331952766,0.4288648441827456,-0.009981137609128166,0.7640031155516481,-0.008699558022642103,0.8232465528678079,0.00032354589490425634,0.9997746453217699,0.0011788193877555649,0.999816362823631
388,AMBRA1,-0.013421657369985759,0.6189892190552,0.030624953007953704,0.055907555721244714,-0.0010086208264740888,0.9793129736156682,-0.004288321296316783,0.9035448572742465,-0.00015415782647618115,0.9997746453217699,-0.005751957271816545,0.999816362823631
389,AMD1,0.2541301757369031,0.00037430830094444483,-0.17674260007162634,0.006685159878355847,-0.04118896724907983,0.7802167642853233,0.0038273170316346916,0.9842975780452622,0.06575089257069222,0.9997746453217699,-0.05217411917459608,0.999816362823631
390,AMDHD1,-0.0021167799275214217,0.7741183596522242,-0.0021361488399624555,0.7317549059454337,0.0027370291325674576,0.7701556299938985,0.0006488963748880533,0.9501359550716173,-0.0012897163218212116,0.9997746453217699,0.0002382489812294197,0.999816362823631
391,AMDHD2,0.001099458612919343,0.9371922783334403,0.0041980473955537095,0.7317549059454337,-0.006125748280284523,0.7069267367832827,0.004183259632240834,0.8477529498031033,0.001947515042478195,0.9997746453217699,-0.0034550319923211345,0.999816362823631
392,AMER1,-0.002595058723138992,0.774348324860788,-0.002326367840427012,0.7609439587173459,0.005927072693786911,0.3902784537213982,-0.0018992340775462306,0.8776751078117109,-0.0006900026234105338,0.9997746453217699,-0.0005631501533808296,0.999816362823631
393,AMFR,-0.03124123314968811,0.2846070717395322,-0.0032094642803528056,0.9134271776387903,0.004805997826327388,0.9107595808621569,0.00966224056459242,0.8479127055383507,0.00846766068063097,0.9997746453217699,-0.00803596383523427,0.999816362823631
394,AMH,0.0003567807296241117,0.8085583763925891,-0.00026176305842196207,0.8358576636708233,0.00040174867762412733,0.8338804979963239,-0.0004829129228516797,0.8290518266138205,0.0005739428865140338,0.9997746453217699,-0.0005387605327507523,0.999816362823631
395,AMIGO1,-0.0047737974192771405,0.6478569771999871,-5.3211076696335104e-05,0.9961060401342652,0.007810534649446704,0.2328360438568354,-0.0034183166629753797,0.8163149892873498,-0.0009207255932506845,0.9997746453217699,-0.0008693178157337441,0.999816362823631
396,AMIGO2,-0.009802331757739202,0.660255145867163,-0.011913948912615553,0.4833625357080862,-0.01162498077711622,0.5346979121346546,0.014157810977427627,0.5179354601814234,0.001318387627919037,0.9997746453217699,0.006546351153283387,0.999816362823631
397,AMMECR1,-0.013622792732267904,0.7323085677584584,0.03463589652954992,0.1731396327684055,-0.009643963093494832,0.8417409814025774,0.0034820552638078622,0.9499936849012935,-0.006232018453810835,0.9997746453217699,-0.0008942607160780242,0.999816362823631
398,AMMECR1L,-0.010945908959755897,0.5715411910536287,-0.003503790011710495,0.8292897227971558,0.007731671243686381,0.7391023653727748,-0.0024133732250058923,0.9281568784606599,-0.00021371695831674462,0.9997746453217699,0.002238539568296073,0.999816362823631
399,AMN,-0.0002759404529089103,0.9460882959549779,-0.0011779035020742428,0.738974877554979,0.0028553492758828644,0.35329586746000363,-0.0009049217732533696,0.876782871971354,-0.0013846790443587484,0.9997746453217699,0.0004648117787500757,0.999816362823631
400,AMN1,-0.025589688278007075,0.6159841794856814,-0.017167570883949178,0.6840850683472658,0.029417488567129144,0.47103843481824687,0.009636885484121394,0.8867118783568116,-0.011608406855499683,0.9997746453217699,-0.004811701449605965,0.999816362823631
401,AMOT,-0.004167754128829811,0.6836301047694266,0.011792445387243965,0.04355368622096271,-0.0036707150730624586,0.7631359863933929,-0.00320957292037268,0.8225408216220342,0.0008072493564578475,0.9997746453217699,0.0012901584514953524,0.999816362823631
402,AMOTL2,-0.0001902994615241043,0.8886796667499699,-0.00016494344481139144,0.8896230229072226,-0.00045535893473847683,0.7923964559881326,-8.28210442956061e-05,0.9679617505942388,0.000976216109358895,0.855311405596263,-0.00035706611817039915,0.999816362823631
403,AMPD2,-0.005960874556540258,0.7390233958542266,-0.010634302174683554,0.43003816479062346,-0.006324195561728909,0.773026047232766,0.006545280528058332,0.7977884852506575,0.010118795006969931,0.9997746453217699,-0.0029455134966985333,0.999816362823631
404,AMPD3,-0.00174441886783631,0.8686297030486229,-0.007692884738072844,0.33681622188866456,0.01034989821333128,0.09230360347738803,0.0013029602731371177,0.9321934023934083,-0.00039597607186753377,0.9997746453217699,-0.005997366247283266,0.999816362823631
405,AMPH,-0.0005770536460917205,0.8084182070322643,-0.0005352054115882823,0.7920114321183139,-0.000320502078870526,0.918312648252752,0.0005114793871863174,0.8776751078117109,-0.0002054407019084233,0.9997746453217699,0.0005832273427982724,0.999816362823631
406,AMT,-0.0029851315345391285,0.8709193798774262,-0.008974513484663701,0.5727755516574039,-0.0007693088133276377,0.9777025179139635,0.00567497628873408,0.8441785322040836,0.006778365648711636,0.9997746453217699,-0.006204085568585304,0.999816362823631
407,AMY2B,0.0071203941524990225,0.8897990056965589,-0.006649927448145729,0.8806739814527037,0.03728524638009929,0.30986578764103434,-0.025430354382830977,0.7215188487779175,-0.006219082974290788,0.9997746453217699,-0.0026793124483866573,0.999816362823631
408,AMZ1,-0.0010387632597231768,0.8886398005889257,-0.0037044994641423565,0.5577934758636695,0.00497388378623763,0.3870763927640353,-0.0020759225971737055,0.852751520536391,0.00494817485724852,0.9350438000769997,-0.005613195072443042,0.659429420153165
409,AMZ2,-0.04538995248860696,0.4430485351354581,-0.014146524937367996,0.7877910160962088,0.037139645438959576,0.47040216939058477,-0.002676318592354343,0.9785004287138295,0.007730588216437392,0.9997746453217699,-0.013384725841161849,0.999816362823631
410,ANAPC1,-0.008117458316335781,0.746576859173981,-0.013858497120510677,0.47654433413667757,0.009119873099776264,0.768209950412097,-0.00044704296993222474,0.9909769970832539,0.003921679790091432,0.9997746453217699,-0.0011478903426772342,0.999816362823631
411,ANAPC10,-0.011156499976281313,0.8105469883930544,0.029785890035926424,0.41651445295271894,-0.003019152990279203,0.9609919822045102,0.0035462707650111003,0.9611516099381027,-0.008593398073034934,0.9997746453217699,-0.003288649357060469,0.999816362823631
412,ANAPC11,-0.13713965413194068,0.09498266422962108,0.05240987664393859,0.5614361333053758,0.0334107852677952,0.8031630563493591,-0.016807957350032238,0.9086566272531166,0.011516485874632665,0.9997746453217699,0.005427511789101558,0.999816362823631
413,ANAPC13,-0.029811436674619697,0.4047156191316157,-0.017514095344524694,0.5937817112793649,0.01073374307001336,0.8271137275700962,0.009459928894203253,0.8642113959384011,0.0028115608750702292,0.9997746453217699,0.00017712177169943583,0.999816362823631
414,ANAPC15,-0.03524411912389415,0.40761758707023726,0.034030418930706276,0.3027670540552805,-0.010885690873109345,0.8505505741385552,-0.008858339802407522,0.8871094114148649,0.010859099038855555,0.9997746453217699,0.004956667098223011,0.999816362823631
415,ANAPC16,-0.21807440896226893,0.019522872475095477,0.17813283019801052,0.02130016737119421,0.07097098650737294,0.5575966876262531,-0.028219075819677086,0.8776751078117109,-0.0425660045534485,0.9997746453217699,0.005038989552953732,0.999816362823631
416,ANAPC2,-0.012675543886800245,0.5318630150099948,0.0038788803015917667,0.8231736094663802,0.003925835899923732,0.8776181244469189,0.0019130428245634525,0.9492105103571474,0.0023300958749341884,0.9997746453217699,-0.004871993854807934,0.999816362823631
417,ANAPC4,-0.04225483715696567,0.29545148045875563,0.016561920485606098,0.6734152195965339,0.03204996999739548,0.3364918029440911,0.004490579932079887,0.9469305686179394,-0.014757212345772208,0.9997746453217699,-0.01024298125738897,0.999816362823631
418,ANAPC5,0.03239474397277217,0.7342103405555291,0.10107699381599664,0.07435269166878003,-0.0032981885426930646,0.980768497390365,-0.07034310570602853,0.3850934811628843,-0.009850854631867273,0.9997746453217699,0.01538254514245116,0.999816362823631
419,ANAPC7,-0.033882738492880066,0.19682788033935938,0.05150392478381839,0.003103218943347938,-0.006575877080153791,0.8667757156723935,-0.018845449726500672,0.6145511260703133,0.01022494181229371,0.9997746453217699,0.0012249139577740695,0.999816362823631
420,ANG,-0.00014241764217235158,0.947633844717223,-0.0004564011464093304,0.8090712670933446,0.0006952603050396854,0.8031630563493591,-3.0467743380823645e-05,0.9924794892706664,-0.0008785205620460158,0.9997746453217699,0.0006457140099577899,0.999816362823631
421,ANGEL1,-0.003618762869366589,0.6155563129375501,-0.002239478536262701,0.706257788740561,0.0029133765052589346,0.7184265190608449,0.0005525346053374562,0.9570263052744082,0.001019373039121309,0.9997746453217699,-0.0016380758319048212,0.999816362823631
422,ANGEL2,-0.016886692668688662,0.5670385201984602,-0.006328146473834003,0.7985027367668565,0.013669451388069746,0.6623995258081189,0.012966888944084088,0.7540962343547838,-0.010100705284116062,0.9997746453217699,-0.004672851998597093,0.999816362823631
423,ANGPT2,-0.04196273095772261,0.3738272705292704,0.007590868663969297,0.8635041783984073,0.023177487178453283,0.6765498784763799,-0.004528839340799867,0.950259569185425,-0.0018984834005930096,0.9997746453217699,-0.0009972841764791657,0.999816362823631
424,ANGPTL4,-0.0043784890212316,0.7030380775548432,-0.005306352492070841,0.561318661173758,0.0031811218740537715,0.8198761376999764,-0.0025015453474264374,0.8737486435539626,-0.00011524513635272505,0.9997746453217699,0.004741650697318245,0.999816362823631
425,ANGPTL6,0.0001016431610572615,0.9880550836383426,0.0001890748623297623,0.9805699384218669,0.004333605188437322,0.47577774888403096,-0.0028287801196861073,0.794584063865684,-0.002267556895836262,0.9997746453217699,0.0010499964555782389,0.999816362823631
426,ANK1,-0.0002188563332211748,0.8925619247410755,-0.00020181011642355913,0.8855550844919364,-0.00044228850487503023,0.833782820930311,0.0013857750660435024,0.27024930393088925,-0.00034598219835112453,0.9997746453217699,-0.0004310570958858498,0.999816362823631
427,ANK3,0.0020055081490900893,0.8980920190467903,-0.008301035663860819,0.5305745661197122,0.012717324039395482,0.21860702240059235,0.006294629946952546,0.788743393528183,-0.004935757201205884,0.9997746453217699,-0.010032757658580863,0.877351004601749
428,ANKAR,-0.011291546216815593,0.6982646743740942,-0.002816633542184612,0.9065910292158483,-0.0070143266962311365,0.8417409814025774,0.004679229093374787,0.8981175421644122,0.004717729738302905,0.9997746453217699,0.003683810171645381,0.999816362823631
